floor_bits,mean_bits,ratio_incl_4bit_scales,uniform_expert_rms_err_pct,mixed_expert_rms_err_pct,worst_task_rms_err_pct,any_task_bound_rms_err_pct,bit_histogram,per_task
2.5,3.71416015625,0.9033318014705882,9.403515624999995,0.8940525884284894,0.9982875017260142,16.402456892868088,"{2.5: 2604, 2.75: 58, 3.0: 68, 3.25: 107, 3.5: 156, 3.75: 743, 4.0: 11624}","{'japanese': 0.9942489820609416, 'coding': 0.9982875017260142, 'math': 0.9905892282501846, 'english': 0.9240136667631762, 'translation': 0.4200867820538972}"
2.5,3.5003255208333335,0.8530177696078431,15.390885416666663,3.4148408669739028,4.020161799767035,21.011940493616756,"{2.5: 3674, 2.75: 578, 3.0: 356, 3.25: 355, 3.5: 570, 3.75: 2137, 4.0: 7690}","{'japanese': 3.4522863315091774, 'coding': 4.020161799767035, 'math': 3.65578256733407, 'english': 3.4613812218849476, 'translation': 2.209027564314834}"
2.5,3.250260416666667,0.7941789215686275,21.293854166666662,7.015809188006352,8.342660122602002,25.910625837966634,"{2.5: 5667, 2.75: 869, 3.0: 494, 3.25: 515, 3.5: 776, 3.75: 2644, 4.0: 4395}","{'japanese': 6.521356928998065, 'coding': 8.342660122602002, 'math': 7.423284350278358, 'english': 6.88528903608467, 'translation': 5.609586708520657}"
2.5,3.000390625,0.7353860294117647,26.761453124999996,12.005910868300571,14.2924152431248,30.24028274882969,"{2.5: 7909, 2.75: 1152, 3.0: 587, 3.25: 578, 3.5: 844, 3.75: 2432, 4.0: 1858}","{'japanese': 10.655251209108602, 'coding': 14.2924152431248, 'math': 12.538668762539748, 'english': 11.770276511593453, 'translation': 10.351055191656238}"
3.0,3.7495930989583335,0.9116689644607844,8.411393229166663,1.443782198695347,1.65683285535184,12.883112234991007,"{3.0: 3180, 3.25: 218, 3.5: 309, 3.75: 1393, 4.0: 10260}","{'japanese': 1.5414033010842432, 'coding': 1.65683285535184, 'math': 1.5804932536497225, 'english': 1.4811928181809169, 'translation': 0.7807847652958576}"
3.0,3.500341796875,0.8530215992647059,15.390429687500001,4.995381559521141,5.925259488584257,18.200356318412766,"{3.0: 6290, 3.25: 508, 3.5: 694, 3.75: 2627, 4.0: 5241}","{'japanese': 4.641764041294739, 'coding': 5.925259488584257, 'math': 5.292807509888729, 'english': 4.87706427286463, 'translation': 4.039176146879154}"
3.0,3.2502766927083333,0.7941827512254902,21.293470052083332,10.803367240867138,12.768067003287817,22.60753335133603,"{3.0: 10054, 3.25: 637, 3.5: 820, 3.75: 2296, 4.0: 1553}","{'japanese': 9.402796046076707, 'coding': 12.768067003287817, 'math': 11.200267332111629, 'english': 10.727047875796101, 'translation': 9.571419214528987}"
3.0,3.000244140625,0.7353515625,26.764658203125,26.661096504312766,26.76094790272122,26.765203526672813,"{3.0: 15345, 3.25: 15}","{'japanese': 26.451963473659983, 'coding': 26.76060766902115, 'math': 26.75852880933843, 'english': 26.76094790272122, 'translation': 26.571914551682603}"
